idstudy;authors;last1;first1;last2;first2;last3;first3;last4;first4;nb_authors;authors_duplicate_stud;title;year;month;ref_journal;journal;field_pub;account_journal;finance_journal;law_journal;business_journal;cross_discipl;scopus_journal_2018;cite_score_year_2018;cite_score_year_2011_18;repec_journals_if_may2020;nb_citations_google_scholar;nb_pages;only1_country;country;region;america;eu;asia;only_usa;china;emg;rule_of_law;common_law;gni_capita_usd;log_gni_capita;log_gdp_capita;fraser_regul;fraser_regul_cred;credit%gdp;mkt_cap_gdp;nb_listed_firms;log_nb_listed_firms;pop;log_list_firm_pop;mkt_liquidity;val_traded_stks;traded_stks_gdp;nom_gdp;log_nom_gdp;trust_wvs;conf_gov_wvs;justice_wvs;begining_period;end_period;avg_year_data;nb_years_data;event;specific_event;accounting_fraud;operational_fraud;reg_secur_fraud;only_account;only_reg_secur_laws;reg_secur_laws_incl_account;source_press;source_firm;source_reg;alleged_fraud;investigation;regulatory_proc;stock_mkt_proc;class_action;lawsuits;settlements;accounting_restatement;verdict_sanction;estimation_window_y;estimation_window;start_estim_w;end_estim_w;event_window;start_event_w;end_event_w;length_event_w;data_type;methodology;model;mkt_model;source_crsp;market_index;mkt_index_val_weight;main_sector;main_sect_indus;main_sect_financ;initial_sample_size;sample_size;confound_event_y;initial_sample_size_y;nb_ests_perstudy;caar;event_w_begin;event_w_end;exotic_ew;before_event0;event0;after_event0;coef_impact;coef_impact_day;signif;level_signif;star_y;t_stat_y;z_stat_y;p_val_y;other_stat_y;t_stat;t_stat_wcs;p_val;z_stat;standard_error;standard_error_wcs;standard_error_wcs_day;standard_dev;lt_caar;cross_sectional_reg;reputational_estimate;before_event;before_incl_event;EC;after_incl_event;around_event;around_ev_+-;after_event;nb_ests_perstudy_usa;nb_ests_perstudy_nonusa;nb_ests_perstudy_account;nb_ests_perstudy_nonaccount;only_star
42;Davidson, Worrell, Lee (1994);Davidson;WN;Worrell;DL;Lee;CI;0;0;3;0;Stock Market Reactions to Announced Corporate Illegalities;1994;12;1;Journal of Business Ethics ;business, ethics;0;0;0;1;1;1;4.46;1.72;0.019;90;9;1;US;a;1;0;0;1;0;0;1.500219;1;10175;9.22768901;2.903383735;7.965946964;9.144477811;76.65882536;47.59018894;5164;8.549466752;221.412;3.149441533;69.18292228;1108.4209;0.274523809;4037.613;8.303408955;44.1;25.1;34.7;1965;1990;1977.5;26;0;Indictment for financial reporting violations;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;"[-150;-21]";-150;-21;"[-20;+20]";-20;20;41;Daily stock returns;Event study;Market model;1;1;na;0;na;0;0;535;34;0;1;16;AAR[0];0;0;0;0;1;0;0.0029;0.0029;0;0;1;0;1;0;0;0;0.63;0;0.63;0;0.004603175;0.004603175;0;0;0;0;0;0;1;0;0;0;0;16;0;16;0;0
42;Davidson, Worrell, Lee (1994);Davidson;WN;Worrell;DL;Lee;CI;0;0;3;0;Stock Market Reactions to Announced Corporate Illegalities;1994;12;1;Journal of Business Ethics ;business, ethics;0;0;0;1;1;1;4.46;1.72;0.019;90;9;1;US;a;1;0;0;1;0;0;1.500219;1;10175;9.22768901;2.903383735;7.965946964;9.144477811;76.65882536;47.59018894;5164;8.549466752;221.412;3.149441533;69.18292228;1108.4209;0.274523809;4037.613;8.303408955;44.1;25.1;34.7;1965;1990;1977.5;26;0;Indictment for financial reporting violations;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;"[-150;-21]";-150;-21;"[-20;+20]";-20;20;41;Daily stock returns;Event study;Market model;1;1;na;0;na;0;0;535;34;0;1;16;AAR[-1];-1;-1;0;1;0;0;-0.004;-0.004;0;0;1;0;1;0;0;0;-0.84;0;-0.84;0;0.004761905;0.004761905;0;0;0;0;1;0;0;0;0;0;0;16;0;16;0;0
42;Davidson, Worrell, Lee (1994);Davidson;WN;Worrell;DL;Lee;CI;0;0;3;0;Stock Market Reactions to Announced Corporate Illegalities;1994;12;1;Journal of Business Ethics ;business, ethics;0;0;0;1;1;1;4.46;1.72;0.019;90;9;1;US;a;1;0;0;1;0;0;1.500219;1;10175;9.22768901;2.903383735;7.965946964;9.144477811;76.65882536;47.59018894;5164;8.549466752;221.412;3.149441533;69.18292228;1108.4209;0.274523809;4037.613;8.303408955;44.1;25.1;34.7;1965;1990;1977.5;26;0;Indictment for financial reporting violations;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;"[-150;-21]";-150;-21;"[-20;+20]";-20;20;41;Daily stock returns;Event study;Market model;1;1;na;0;na;0;0;535;34;0;1;16;AAR[+1];1;1;0;0;0;1;-0.0287;-0.0287;1;0.01;1;0;1;0;0;0;-4.1;0;-4.1;0;0.007;0.007;0;0;0;0;0;0;0;0;0;0;1;16;0;16;0;0
42;Davidson, Worrell, Lee (1994);Davidson;WN;Worrell;DL;Lee;CI;0;0;3;0;Stock Market Reactions to Announced Corporate Illegalities;1994;12;1;Journal of Business Ethics ;business, ethics;0;0;0;1;1;1;4.46;1.72;0.019;90;9;1;US;a;1;0;0;1;0;0;1.500219;1;10175;9.22768901;2.903383735;7.965946964;9.144477811;76.65882536;47.59018894;5164;8.549466752;221.412;3.149441533;69.18292228;1108.4209;0.274523809;4037.613;8.303408955;44.1;25.1;34.7;1965;1990;1977.5;26;0;Indictment for  security law violations;0;0;1;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;1;"[-150;-21]";-150;-21;"[-20;+20]";-20;20;41;Daily stock returns;Event study;Market model;1;1;na;0;na;0;0;535;87;0;1;16;"CAAR[-1;+1]";-1;1;0;1;1;1;-0.0099;-0.0033;0;0;1;0;1;0;0;0;-0.27;0;-0.27;0;0.036666667;0.012222222;0;0;0;0;0;0;0;0;1;1;0;16;0;0;16;0
42;Davidson, Worrell, Lee (1994);Davidson;WN;Worrell;DL;Lee;CI;0;0;3;0;Stock Market Reactions to Announced Corporate Illegalities;1994;12;1;Journal of Business Ethics ;business, ethics;0;0;0;1;1;1;4.46;1.72;0.019;90;9;1;US;a;1;0;0;1;0;0;1.500219;1;10175;9.22768901;2.903383735;7.965946964;9.144477811;76.65882536;47.59018894;5164;8.549466752;221.412;3.149441533;69.18292228;1108.4209;0.274523809;4037.613;8.303408955;44.1;25.1;34.7;1965;1990;1977.5;26;0;Indictment for  security law violations;0;0;1;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;1;"[-150;-21]";-150;-21;"[-20;+20]";-20;20;41;Daily stock returns;Event study;Market model;1;1;na;0;na;0;0;535;87;0;1;16;AAR[0];0;0;0;0;1;0;-0.0009;-0.0009;0;0;1;0;1;0;0;0;-0.23;0;-0.23;0;0.003913043;0.003913043;0;0;0;0;0;0;1;0;0;0;0;16;0;0;16;0
42;Davidson, Worrell, Lee (1994);Davidson;WN;Worrell;DL;Lee;CI;0;0;3;0;Stock Market Reactions to Announced Corporate Illegalities;1994;12;1;Journal of Business Ethics ;business, ethics;0;0;0;1;1;1;4.46;1.72;0.019;90;9;1;US;a;1;0;0;1;0;0;1.500219;1;10175;9.22768901;2.903383735;7.965946964;9.144477811;76.65882536;47.59018894;5164;8.549466752;221.412;3.149441533;69.18292228;1108.4209;0.274523809;4037.613;8.303408955;44.1;25.1;34.7;1965;1990;1977.5;26;0;Indictment for  security law violations;0;0;1;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;1;"[-150;-21]";-150;-21;"[-20;+20]";-20;20;41;Daily stock returns;Event study;Market model;1;1;na;0;na;0;0;535;87;0;1;16;AAR[-1];-1;-1;0;1;0;0;-0.0043;-0.0043;0;0;1;0;1;0;0;0;-0.3;0;-0.3;0;0.014333333;0.014333333;0;0;0;0;1;0;0;0;0;0;0;16;0;0;16;0
42;Davidson, Worrell, Lee (1994);Davidson;WN;Worrell;DL;Lee;CI;0;0;3;0;Stock Market Reactions to Announced Corporate Illegalities;1994;12;1;Journal of Business Ethics ;business, ethics;0;0;0;1;1;1;4.46;1.72;0.019;90;9;1;US;a;1;0;0;1;0;0;1.500219;1;10175;9.22768901;2.903383735;7.965946964;9.144477811;76.65882536;47.59018894;5164;8.549466752;221.412;3.149441533;69.18292228;1108.4209;0.274523809;4037.613;8.303408955;44.1;25.1;34.7;1965;1990;1977.5;26;0;Indictment for  security law violations;0;0;1;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;1;"[-150;-21]";-150;-21;"[-20;+20]";-20;20;41;Daily stock returns;Event study;Market model;1;1;na;0;na;0;0;535;87;0;1;16;AAR[+1];1;1;0;0;0;1;-0.0047;-0.0047;0;0;1;0;1;0;0;0;-0.38;0;-0.38;0;0.012368421;0.012368421;0;0;0;0;0;0;0;0;0;0;1;16;0;0;16;0
43;Fich, Shivdasani (2007);Fich;EM;Shivdasani;A;0;0;0;0;2;0;Financial Fraud, Director Reputation, and Shareholder Wealth;2007;11;1;Journal of Financial Economics  ;finance;0;1;0;0;1;1;7.34;5.58;1.808;817;31;1;US;a;1;0;0;1;0;0;1.592754;1;35960;10.49016249;3.592778953;8.564455875;9.81125329;81.97074542;147.3589732;6917;8.841737429;282.162411;3.199254598;197.1309012;29782.0457;2.904900718;10252.34546;9.235261784;35.5;29.3;29.4;1998;2002;2000;5;Shareholder class action lawsuits following financial mispresentation/fraud;0;0;0;1;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;1;"[-465;-100]";-465;-100;"[-1;0]";-1;0;2;Daily stock returns;Event study;Market model;1;1;market-adjusted (equally weighted index) abnormal returns;1;Chemicals, Energy, and Business Services;0;0;685;200;0;1;4;"CAAR[-1;0]";-1;0;0;1;1;0;-0.0595;-0.02975;1;0.001;0;1;1;0;0;-13.656;-13.656;0;-2.547;0.004357059;0.004357059;0.00217853;0;0;1;1;0;1;0;0;0;1;0;4;0;0;4;0
43;Fich, Shivdasani (2007);Fich;EM;Shivdasani;A;0;0;0;0;2;0;Financial Fraud, Director Reputation, and Shareholder Wealth;2007;11;1;Journal of Financial Economics  ;finance;0;1;0;0;1;1;7.34;5.58;1.808;817;31;1;US;a;1;0;0;1;0;0;1.592754;1;35960;10.49016249;3.592778953;8.564455875;9.81125329;81.97074542;147.3589732;6917;8.841737429;282.162411;3.199254598;197.1309012;29782.0457;2.904900718;10252.34546;9.235261784;35.5;29.3;29.4;1998;2002;2000;5;Shareholder class action lawsuits following financial mispresentation/fraud;0;0;0;1;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;1;"[-465;-100]";-465;-100;"[-1;0]";-1;0;2;Daily stock returns;Event study;Market model;1;1;market-adjusted (equally weighted index) abnormal returns;1;Chemicals, Energy, and Business Services;0;0;685;200;0;1;4;AAR[0];0;0;0;0;1;0;-0.0325;-0.0325;1;0.001;0;1;1;0;0;-10.539;-10.539;0;-3.021;0.003083784;0.003083784;0.003083784;0;0;1;1;0;0;1;0;0;0;0;4;0;0;4;0
43;Fich, Shivdasani (2007);Fich;EM;Shivdasani;A;0;0;0;0;2;0;Financial Fraud, Director Reputation, and Shareholder Wealth;2007;11;1;Journal of Financial Economics  ;finance;0;1;0;0;1;1;7.34;5.58;1.808;817;31;1;US;a;1;0;0;1;0;0;1.592754;1;35960;10.49016249;3.592778953;8.564455875;9.81125329;81.97074542;147.3589732;6917;8.841737429;282.162411;3.199254598;197.1309012;29782.0457;2.904900718;10252.34546;9.235261784;35.5;29.3;29.4;1998;2002;2000;5;Shareholder class action lawsuits following financial mispresentation/fraud with issuance of AAER;0;0;0;1;0;1;0;0;0;1;1;0;1;0;1;0;0;0;0;1;"[-465;-100]";-465;-100;"[-1;0]";-1;0;2;Daily stock returns;Event study;Market model;1;1;market-adjusted (equally weighted index) abnormal returns;1;Chemicals, Energy, and Business Services;0;0;685;43;0;1;4;"CAAR[-1;0]";-1;0;0;1;1;0;-0.072;-0.036;1;0.001;0;1;1;0;0;3.61;3.61;0;0;-0.019944598;0.019944598;0.009972299;0;0;1;1;0;1;0;0;0;1;0;4;0;0;4;0
43;Fich, Shivdasani (2007);Fich;EM;Shivdasani;A;0;0;0;0;2;0;Financial Fraud, Director Reputation, and Shareholder Wealth;2007;11;1;Journal of Financial Economics  ;finance;0;1;0;0;1;1;7.34;5.58;1.808;817;31;1;US;a;1;0;0;1;0;0;1.592754;1;35960;10.49016249;3.592778953;8.564455875;9.81125329;81.97074542;147.3589732;6917;8.841737429;282.162411;3.199254598;197.1309012;29782.0457;2.904900718;10252.34546;9.235261784;35.5;29.3;29.4;1998;2002;2000;5;Shareholder class action lawsuits following financial mispresentation/fraud with issuance of AAER;0;0;0;1;0;1;0;0;0;1;1;0;1;0;1;0;0;0;0;1;"[-465;-100]";-465;-100;"[-1;0]";-1;0;2;Daily stock returns;Event study;Market model;1;1;market-adjusted (equally weighted index) abnormal returns;1;Chemicals, Energy, and Business Services;0;0;685;43;0;1;4;AAR[0];0;0;0;0;1;0;-0.0402;-0.0402;1;0.05;0;1;1;0;0;2.05;2.05;0;0;0;0.019609756;0.019609756;0;0;1;1;0;0;1;0;0;0;0;4;0;0;4;0
44;Gerety, Lehn (1997);Gerety;M;Lehn;K;0;0;0;0;2;0;The Causes and Consequences of Accounting Fraud;1997;11;1;Managerial and Decision Economics;business;0;0;0;1;1;1;0.89;1.07;0.044;159;13;1;US;a;1;0;0;1;0;0;1.500219;1;16210;9.693383615;2.84031895;8.098006041;9.466132799;79.09321671;39.68086342;6230;8.737131612;235.825;3.274041607;69.18292228;1108.4209;0.274523809;4037.613;8.303408955;44.1;25.1;34.7;1981;1987;1984;7;SEC 1st announcement in the press or by the SEC of claim for fraudulent charges of accounting fraud (release date of 10-K and 10-Q that the SEC claimed was fraudulent);0;1;0;0;1;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;na;0;0;"[-150;+150]";-150;150;301;daily stock prices;Conventional event study;Hypothesis: market model as conventional event sudy;1;1;na;0;office computing and accounting machines, banks;1;1;na;37;0;0;1;"CAAR[-1;+1]";-1;1;0;1;1;1;-0.0305;-0.010166667;1;0;0;1;0;0;0;-1.89;-1.89;0;0;0;0.016137566;0.005379189;0;1;1;0;0;0;0;0;1;1;0;1;0;1;0;0
45;Barniv, Cao (2009);Barniv;RR;Cao;J;0;0;0;0;2;0;Does Information Uncertainty Affect Investors? Responses to Analysts? Forecast Revisions? An Investigation of Accounting Restatements;2009;7;1;Journal of Accounting and Public Policy;accounting;1;0;0;0;1;1;3.41;1.82;5.668;36;21;1;US;a;1;0;0;1;0;0;1.6003915;1;33670;10.42436251;3.541352334;8.564455875;9.81125329;80.69562843;153.4409994;7229;8.885855993;279.04;3.254500852;127.3278164;18815.7247;1.95373074;9630.664202;9.172707475;35;29.3;29.4;1995;2003;1999;9;Initial financial restatement, involving fraud;Fraudulent misstatements based on company disclosures of accounting fraud/irregularities, issuance of an SEC AAERs, or press releases of the shareholder class action suit filings;1;0;0;1;0;0;1;1;1;0;0;0;0;1;0;0;1;1;0;na;0;0;"[-1;+1]";-1;1;3;Daily stock returns;Event study;Market model ;1;1;value-weighted CRSP market index;1;technology;0;0;1101;61;0;1;1;"CAAR[-1;+1]";-1;1;0;1;1;1;-0.2026;-0.067533333;1;0;0;0;0;1;0;0;-2.66;0.01;0;0;0.076165414;0.025388471;18.85;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0
46;Kryzanowski, Zhang (2013);Kryzanowski;L;Zhang;Y;0;0;0;0;2;0;Financial Restatements by Canadian Firms Cross-Listed and not Cross-Listed in the US;2013;4;1;Journal of Multinational Financial Management ;finance;0;1;0;1;1;1;1.7;0.51;0.048;9;23;1;CA;a;0;0;0;0;0;0;1.693409;1;23325;10.05728103;3.176173093;8.325272892;10;146.6133096;100.400116;1265;7.142827401;31.1904905;3.702714144;61.4724444;447.20617;0.598537182;747.1652283;6.61628635;38.4;34.1;46.3;1997;2006;2001.5;10;Financial restatement announcements, associated with accounting fraud or errors (excl restatements due to changes in accounting policy);0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;"[-250;-11]";-250;-11;"[-5;+5]";-5;5;11;Daily stock returns;Event study;Dual-beta market model (incl. Canadian one-month T-bill rate);1;1;S&P/TSX Composite Index;0;Manufacturing;1;0;365;210;0;1;4;"CAAR[-1;+1]";-1;1;0;1;1;1;-0.047;-0.015666667;1;0.01;1;0;0;0;0;0;-2.576;0.1516;0;0;0.018245342;0.006081781;0.1516;0;1;0;0;0;0;0;1;1;0;0;4;4;0;1
46;Kryzanowski, Zhang (2013);Kryzanowski;L;Zhang;Y;0;0;0;0;2;0;Financial Restatements by Canadian Firms Cross-Listed and not Cross-Listed in the US;2013;4;1;Journal of Multinational Financial Management ;finance;0;1;0;1;1;1;1.7;0.51;0.048;9;23;1;CA;a;0;0;0;0;0;0;1.693409;1;23325;10.05728103;3.176173093;8.325272892;10;146.6133096;100.400116;1265;7.142827401;31.1904905;3.702714144;61.4724444;447.20617;0.598537182;747.1652283;6.61628635;38.4;34.1;46.3;1997;2006;2001.5;10;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;"[-250;-11]";-250;-11;"[-5;+5]";-5;5;11;Daily stock returns;Event study;Dual-beta market model (incl. Canadian one-month T-bill rate);1;1;S&P/TSX Composite Index;0;Manufacturing;1;0;365;210;0;1;4;"CAAR[0;+2]";0;2;1;0;1;1;-0.0524;-0.017466667;1;0.01;1;0;0;0;0;0;-2.576;0.1519;0;0;0.020341615;0.006780538;0.1519;0;1;0;0;0;0;1;0;1;0;0;4;4;0;1
46;Kryzanowski, Zhang (2013);Kryzanowski;L;Zhang;Y;0;0;0;0;2;0;Financial Restatements by Canadian Firms Cross-Listed and not Cross-Listed in the US;2013;4;1;Journal of Multinational Financial Management ;finance;0;1;0;1;1;1;1.7;0.51;0.048;9;23;1;CA;a;0;0;0;0;0;0;1.693409;1;23325;10.05728103;3.176173093;8.325272892;10;146.6133096;100.400116;1265;7.142827401;31.1904905;3.702714144;61.4724444;447.20617;0.598537182;747.1652283;6.61628635;38.4;34.1;46.3;1997;2006;2001.5;10;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;"[-250;-11]";-250;-11;"[-5;+5]";-5;5;11;Daily stock returns;Event study;Dual-beta market model (incl. Canadian one-month T-bill rate);1;1;S&P/TSX Composite Index;0;Manufacturing;1;0;365;210;0;1;4;AAR[0];0;0;0;0;1;0;-0.0261;-0.0261;1;0.01;1;0;0;0;0;0;-2.576;0.0951;0;0;0.010131988;0.010131988;0.0951;0;1;0;0;0;1;0;0;0;0;0;4;4;0;1
46;Kryzanowski, Zhang (2013);Kryzanowski;L;Zhang;Y;0;0;0;0;2;0;Financial Restatements by Canadian Firms Cross-Listed and not Cross-Listed in the US;2013;4;1;Journal of Multinational Financial Management ;finance;0;1;0;1;1;1;1.7;0.51;0.048;9;23;1;CA;a;0;0;0;0;0;0;1.693409;1;23325;10.05728103;3.176173093;8.325272892;10;146.6133096;100.400116;1265;7.142827401;31.1904905;3.702714144;61.4724444;447.20617;0.598537182;747.1652283;6.61628635;38.4;34.1;46.3;1997;2006;2001.5;10;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;"[-250;-11]";-250;-11;"[-5;+5]";-5;5;11;Daily stock returns;Event study;Dual-beta market model (incl. Canadian one-month T-bill rate);1;1;S&P/TSX Composite Index;0;Manufacturing;1;0;365;210;0;1;4;AAR[+1];1;1;0;0;0;1;-0.0173;-0.0173;1;0.01;1;0;0;0;0;0;-2.576;0.0972;0;0;0.006715839;0.006715839;0.0972;0;1;0;0;0;0;0;0;0;1;0;4;4;0;1
47;Du (2017);Du;L;0;0;0;0;0;0;1;0;The CDS Market Reaction to Restatement Announcements;2017;7;1;Journal of Business Finance & Accounting  ;accounting and finance;1;1;0;1;1;1;2.26;1.82;0.031;6;21;1;US;a;1;0;0;1;0;0;1.605403;1;47880;10.77645316;3.835114562;8.295926709;9.623859976;94.43655068;141.6541654;5133;8.543445563;298.379912;2.845078016;156.2768664;30581.777;2.213726907;13814.61141;9.533482109;39.1;32;46.6;2001;2011;2006;11;Accounting restatement announcement involving fraud/irregularities;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;"[;-31]";0;-31;"[-10;+10]";-10;10;21;Daily stock returns;Event study;Market model;1;1;Equally weighted market return;1;na;0;0;na;17;0;0;2;"CAAR[0;+1]";0;1;0;0;1;1;-0.0546;-0.0273;1;0;0;1;0;0;0;-4;-4;0;0;0;0.01365;0.006825;0;1;1;0;0;0;0;1;0;1;0;2;0;2;0;0
47;Du (2017);Du;L;0;0;0;0;0;0;1;0;The CDS Market Reaction to Restatement Announcements;2017;7;1;Journal of Business Finance & Accounting  ;accounting and finance;1;1;0;1;1;1;2.26;1.82;0.031;6;21;1;US;a;1;0;0;1;0;0;1.605403;1;47880;10.77645316;3.835114562;8.295926709;9.623859976;94.43655068;141.6541654;5133;8.543445563;298.379912;2.845078016;156.2768664;30581.777;2.213726907;13814.61141;9.533482109;39.1;32;46.6;2001;2011;2006;11;Accounting restatement announcement involving fraud/irregularities;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;"[;-31]";0;-31;"[-10;+10]";-10;10;21;Daily stock returns;Event study;Market model;1;1;Equally weighted market return;1;na;0;0;na;17;0;0;2;"CAAR[0;+2]";0;2;1;0;1;1;-0.0554;-0.018466667;1;0;0;1;0;0;0;-3.88;-3.88;0;0;0;0.014278351;0.00475945;0;1;1;0;0;0;0;1;0;1;0;2;0;2;0;0
48;Callen, Livnat, Segal (2006);Callen;JL;Livnat;J;Segal;D;0;0;3;0;Accounting Restatements: Are They Always Bad News for Investors?;2006;9;1;Journal of Investing  ;finance;0;1;0;0;0;0;0;0;0;118;12;1;US;a;1;0;0;1;0;0;1.500219;1;27020;10.20433261;3.297505183;8.267471165;9.61961962;72.79715286;73.53285272;7083.5;8.865523415;261.5225;3.299003093;68.21119714;3541.578195;0.500725225;7072.8975;8.864025505;50;25.1;46.7;1986;2001;1993.5;16;First notice of 10-K SEC restatements (for accounting errors, not for new accounting rules), income decreasing (negative restatements) excl. changes of accounting rules;0;1;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;1;1;0;na;0;0;"[-1;+1]";-1;1;3;Daily stock returns;Event study;Market model;1;0;Cumulative size adjusted abnormal returns;1;software and the electronic (and electric) equipment manufacturers;1;0;na;385;0;0;1;"CAAR[-1;+1]";-1;1;0;1;1;1;-0.083;-0.027666667;1;0.05;1;0;0;0;0;0;-1.96;0;0;0;0.042346939;0.014115646;0;0;1;0;0;0;0;0;1;1;0;1;0;1;0;1
49;Bardos, Golec, Harding (2013);Bardos;KS;Golec;J;Harding;JP;0;0;3;1;Litigation Risk and Market Reaction to Restatements;2013;3;1;Journal of Financial Research ;finance;0;1;0;0;0;1;0.89;0.76;0.057;34;24;1;US;a;1;0;0;1;0;0;1.592754;1;34815;10.45780361;3.567539216;8.564455875;9.81125329;81.33318693;150.3999863;7073;8.864039997;280.6012055;3.227105533;162.2293588;24298.8852;2.444185826;9941.504833;9.20447368;35.5;29.3;29.4;1997;2002;1999.5;6;Accounting restatement announcements, followed by lawsuits;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;1;1;1;"[-295;-46]";-295;-46;"[0;+1]";0;1;2;Daily stock returns;Event study;Market model;1;1;Value-weighted CRSP index of NYSE, AMEX, and NASDAQ companies;1;na;0;0;923;166;0;1;1;"CAAR[0;+1]";0;1;0;0;1;1;-0.2058;-0.1029;1;0.01;1;0;1;0;0;0;-2.576;0;0;0;0.079891304;0.039945652;0.2274;0;1;0;0;0;0;1;0;1;0;1;0;1;0;0
50;Plumlee, Yohn (2008);Plumlee;M;Yohn;TL;0;0;0;0;2;1;Restatements: Investors Response and Firm Reporting Choices;2008;7;0;WP;0;0;0;0;0;0;0;0;0;0;25;37;1;US;a;1;0;0;1;0;0;1.487736;1;44850;10.71107887;3.759321821;8.754498421;9.355424024;90.78367057;132.0294802;5185.5;8.553621548;294.1609485;2.869494487;134.368897;22447.65775;1.778006287;12625.18469;9.443448883;37.3;30.65;46.6;2003;2006;2004.5;4;Earning restatements due to accounting errors in annual restatement filings (i.e. 8K filing date or restatement filing date) by US firms ;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;na;0;0;"[-1;+1]";-1;1;3;Daily returns;Event study ;Market adjusted model (CAR defined as the firm specific return less the value weighted return over a three day window around the event date);0;1;Value weighted returns;1;na;0;0;4070;1303;0;1;1;"CAAR[-1;+1]";-1;1;0;1;1;1;-0.008;-0.002666667;1;0.05;1;0;0;0;0;0;-1.96;0;0;0;0.004081633;0.001360544;0;0;1;0;0;0;0;0;1;1;0;1;0;1;0;1
51;Owers, Lin, Rogers (2002);Owers;J;Lin;C;Rogers;R;0;0;3;0;The Information Content and Valuation Ramifications of Earnings Restatements;2002;5;1;International Business and Economics Research Journal ;business;0;0;0;1;1;0;0;0;0;33;13;1;US;a;1;0;0;1;0;0;1.500219;1;29655;10.29738602;3.378713431;8.297538456;9.59626293;74.6123892;98.02207976;7788.5;8.960403566;267.836;3.370028713;78.31321382;6072.0634;0.772877649;7856.4355;8.969088284;35.5;29.3;29.4;1994;1997;1995.5;4;Accounting restatement involving an SEC investigation (mentioned in WSJ);0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;1;1;"[-200;-51]";-200;-51;"[-10;0]";-10;0;11;Daily returns;event study;market model ;1;1;equal weighted CRSP index;1;na;0;0;na;13;1;0;6;"CAAR[-1;0]";-1;0;0;1;1;0;-0.1182;-0.0591;1;0;0;0;1;0;0;0;-7.97;0;-7.97;0;0.014830615;0.007415307;0;0;0;0;0;1;0;0;0;1;0;6;0;6;0;0
51;Owers, Lin, Rogers (2002);Owers;J;Lin;C;Rogers;R;0;0;3;0;The Information Content and Valuation Ramifications of Earnings Restatements;2002;5;1;International Business and Economics Research Journal ;business;0;0;0;1;1;0;0;0;0;33;13;1;US;a;1;0;0;1;0;0;1.500219;1;29655;10.29738602;3.378713431;8.297538456;9.59626293;74.6123892;98.02207976;7788.5;8.960403566;267.836;3.370028713;78.31321382;6072.0634;0.772877649;7856.4355;8.969088284;35.5;29.3;29.4;1994;1997;1995.5;4;Accounting restatement involving an SEC investigation (mentioned in WSJ);0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;1;1;"[-200;-51]";-200;-51;"[-10;0]";-10;0;11;Daily returns;event study;market model ;1;1;equal weighted CRSP index;1;na;0;0;na;13;1;0;6;"CAAR[-5;0]";-5;0;1;1;1;0;-0.15332;-0.025553333;1;0;0;0;1;0;0;0;-5.733;0;-5.733;0;0.026743415;0.004457236;0;0;0;0;0;1;0;0;0;1;0;6;0;6;0;0
51;Owers, Lin, Rogers (2002);Owers;J;Lin;C;Rogers;R;0;0;3;0;The Information Content and Valuation Ramifications of Earnings Restatements;2002;5;1;International Business and Economics Research Journal ;business;0;0;0;1;1;0;0;0;0;33;13;1;US;a;1;0;0;1;0;0;1.500219;1;29655;10.29738602;3.378713431;8.297538456;9.59626293;74.6123892;98.02207976;7788.5;8.960403566;267.836;3.370028713;78.31321382;6072.0634;0.772877649;7856.4355;8.969088284;35.5;29.3;29.4;1994;1997;1995.5;4;Accounting restatement involving an SEC investigation (mentioned in WSJ);0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;1;1;"[-200;-51]";-200;-51;"[-10;0]";-10;0;11;Daily returns;event study;market model ;1;1;equal weighted CRSP index;1;na;0;0;na;13;1;0;6;"CAAR[-10;0]";-10;0;1;1;1;0;-0.20417;-0.018560909;1;0;0;0;1;0;0;0;-5.751;0;-5.751;0;0.035501652;0.003227423;0;0;0;0;0;1;0;0;0;1;0;6;0;6;0;0
